Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
GBR,2007,Municipal,0.08467514528201761,11696000.0,,xx,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2012,Municipal,0.09383332404242735,12961000.0,,xx,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2017,Municipal,0.09795993423486493,13531000.0,,xx,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2022,Municipal,0.09795993423486493,13531000.0,,Estimated,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GEO,2007,Municipal,0.005186632823636643,716418.7,,Estimated,Asia,Western Asia,Georgia
GEO,2012,Municipal,0.005162741922522532,713118.7,,Estimated,Asia,Western Asia,Georgia
GEO,2017,Municipal,0.00471615061113649,651431.98,,Estimated,Asia,Western Asia,Georgia
GEO,2022,Municipal,0.00471615061113649,651431.98,,Estimated,Asia,Western Asia,Georgia
GHA,2007,Municipal,0.0005609532903924551,77483.3,,xx,Africa,Western Africa,Republic of Ghana
GHA,2012,Municipal,0.0012599907766642365,174039.88,,xx,Africa,Western Africa,Republic of Ghana
GHA,2017,Municipal,0.0014889222235334064,205661.7,,xx,Africa,Western Africa,Republic of Ghana
GHA,2022,Municipal,0.0014889222235334064,205661.7,,Estimated,Africa,Western Africa,Republic of Ghana
GIB,2007,Municipal,0.012031010258015808,1661818.1818181819,,Estimated,Europe,Southern Europe,Gibraltar
GIB,2012,Municipal,0.013692184759724337,1891272.7272727273,,Estimated,Europe,Southern Europe,Gibraltar
GIB,2017,Municipal,0.016823669814846832,2323818.1818181816,,Estimated,Europe,Southern Europe,Gibraltar
GIB,2022,Municipal,0.016823669814846832,2323818.1818181816,,Estimated,Europe,Southern Europe,Gibraltar
GIN,2007,Municipal,0.00014859579418785056,20525.225000000002,,Estimated,Africa,Western Africa,Republic of Guinea
GIN,2012,Municipal,0.0003233551657557959,44664.37,,Estimated,Africa,Western Africa,Republic of Guinea
GIN,2017,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Guinea
GIN,2022,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Guinea
GMB,2007,Municipal,0.00014859579418785056,20525.225000000002,,Estimated,Africa,Western Africa,Republic of the Gambia
GMB,2012,Municipal,0.0003233551657557959,44664.37,,Estimated,Africa,Western Africa,Republic of the Gambia
GMB,2017,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of the Gambia
GMB,2022,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of the Gambia
GNB,2007,Municipal,0.00014859579418785056,20525.225000000002,,Estimated,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2012,Municipal,0.0003233551657557959,44664.37,,Estimated,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2017,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2022,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Guinea-Bissau
GNQ,2007,Municipal,0.0002908970598988329,40181.0,,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2012,Municipal,0.0002908970598988329,40181.0,,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2017,Municipal,0.0002908970598988329,40181.0,,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2022,Municipal,0.0002908970598988329,40181.0,,Estimated,Africa,Middle Africa,Republic of Equatorial Guinea
GRC,2007,Municipal,0.0072541463382850245,1002000.0,,xx,Europe,Southern Europe,Hellenic Republic
GRC,2012,Municipal,0.006711171312964289,927000.0,,xx,Europe,Southern Europe,Hellenic Republic
GRC,2017,Municipal,0.0073989396783705535,1022000.0,,xx,Europe,Southern Europe,Hellenic Republic
GRC,2022,Municipal,0.0073989396783705535,1022000.0,,Estimated,Europe,Southern Europe,Hellenic Republic
GRD,2007,Municipal,0.25061762866155207,34617286.75,,Estimated,America,Caribbean,Grenada
GRD,2012,Municipal,0.25041328906035637,34589061.75,,Estimated,America,Caribbean,Grenada
GRD,2017,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Grenada
GRD,2022,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Grenada
GRL,2007,Municipal,0.1526505868836057,21085305.0,,Estimated,America,Northern America,Greenland
GRL,2012,Municipal,0.15783901490333718,21801971.666666668,,Estimated,America,Northern America,Greenland
GRL,2017,Municipal,0.1611436815685559,22258438.333333332,,Estimated,America,Northern America,Greenland
GRL,2022,Municipal,0.1611436815685559,22258438.333333332,,Estimated,America,Northern America,Greenland
GTM,2007,Municipal,0.0047144711531848385,651200.0,,Estimated,America,Central America,Republic of Guatemala
GTM,2012,Municipal,0.007964357671404547,1100100.0,,Estimated,America,Central America,Republic of Guatemala
GTM,2017,Municipal,0.007964357671404547,1100100.0,,Estimated,America,Central America,Republic of Guatemala
GTM,2022,Municipal,0.007964357671404547,1100100.0,,Estimated,America,Central America,Republic of Guatemala
GUM,2007,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Guam
GUM,2012,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Guam
GUM,2017,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Guam
GUM,2022,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Guam
GUY,2007,Municipal,0.0024766832044793266,342099.05,,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2012,Municipal,0.0027726030246846096,382973.8333333333,,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2017,Municipal,0.0027726030246846096,382973.8333333333,,Estimated,America,South America,Co-operative Republic of Guyana
GUY,2022,Municipal,0.0027726030246846096,382973.8333333333,,Estimated,America,South America,Co-operative Republic of Guyana
HKG,2007,Municipal,0.02035070394902116,2811000.0,,xx,Asia,Eastern Asia,Hong Kong SAR
HKG,2012,Municipal,0.015659399730250007,2163000.0,,xx,Asia,Eastern Asia,Hong Kong SAR
HKG,2017,Municipal,0.013255830284830218,1831000.0,,xx,Asia,Eastern Asia,Hong Kong SAR
HKG,2022,Municipal,0.013255830284830218,1831000.0,,Estimated,Asia,Eastern Asia,Hong Kong SAR
HND,2007,Municipal,0.0047144711531848385,651200.0,,Estimated,America,Central America,Republic of Honduras
HND,2012,Municipal,0.007964357671404547,1100100.0,,Estimated,America,Central America,Republic of Honduras
HND,2017,Municipal,0.007964357671404547,1100100.0,,Estimated,America,Central America,Republic of Honduras
HND,2022,Municipal,0.007964357671404547,1100100.0,,Estimated,America,Central America,Republic of Honduras
HRV,2007,Municipal,0.0003981816852352059,55000.0,,xx,Europe,Southern Europe,Republic of Croatia
HRV,2012,Municipal,0.0017737184160477354,245000.0,,xx,Europe,Southern Europe,Republic of Croatia
HRV,2017,Municipal,0.002932065136731971,405000.0,,xx,Europe,Southern Europe,Republic of Croatia
HRV,2022,Municipal,0.002932065136731971,405000.0,,Estimated,Europe,Southern Europe,Republic of Croatia
HTI,2007,Municipal,0.25061762866155207,34617286.75,,Estimated,America,Caribbean,Republic of Haiti
HTI,2012,Municipal,0.25041328906035637,34589061.75,,Estimated,America,Caribbean,Republic of Haiti
HTI,2017,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Republic of Haiti
HTI,2022,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Republic of Haiti
HUN,2007,Municipal,0.004010775520369165,554000.0,,xx,Europe,Eastern Europe,Republic of Hungary
HUN,2012,Municipal,0.007348262009340618,1015000.0,,xx,Europe,Eastern Europe,Republic of Hungary
HUN,2017,Municipal,0.009549120778640665,1319000.0,,xx,Europe,Eastern Europe,Republic of Hungary
HUN,2022,Municipal,0.009549120778640665,1319000.0,,Estimated,Europe,Eastern Europe,Republic of Hungary
IDN,2007,Municipal,0.023165069475464407,3199742.4,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2012,Municipal,0.028401310186669988,3923013.3333333335,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2017,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IDN,2022,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Republic of Indonesia
IMN,2007,Municipal,0.01383717554527362,1911300.0,,Estimated,Europe,Northern Europe,Isle of Man
IMN,2012,Municipal,0.014679148817870974,2027600.0,,Estimated,Europe,Northern Europe,Isle of Man
IMN,2017,Municipal,0.016449971367116997,2272200.0,,Estimated,Europe,Northern Europe,Isle of Man
IMN,2022,Municipal,0.016449971367116997,2272200.0,,Estimated,Europe,Northern Europe,Isle of Man
IND,2007,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Republic of India
IND,2012,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Republic of India
IND,2017,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Republic of India
IND,2022,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Republic of India
IRL,2007,Municipal,0.008398013724960707,1160000.0,,xx,Europe,Northern Europe,Ireland
IRL,2012,Municipal,0.007131071999212324,985000.0,,xx,Europe,Northern Europe,Ireland
IRL,2017,Municipal,0.008093947710781094,1118000.0,,xx,Europe,Northern Europe,Ireland
IRL,2022,Municipal,0.008093947710781094,1118000.0,,Estimated,Europe,Northern Europe,Ireland
IRN,2007,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2012,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2017,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRN,2022,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Islamic Republic of Iran
IRQ,2007,Municipal,0.005186632823636643,716418.7,,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2012,Municipal,0.005162741922522532,713118.7,,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2017,Municipal,0.00471615061113649,651431.98,,Estimated,Asia,Western Asia,Republic of Iraq
IRQ,2022,Municipal,0.00471615061113649,651431.98,,Estimated,Asia,Western Asia,Republic of Iraq
ISL,2007,Municipal,0.0003330246821967177,46000.0,,Estimated,Europe,Northern Europe,Republic of Iceland
ISL,2012,Municipal,0.0003330246821967177,46000.0,,xx,Europe,Northern Europe,Republic of Iceland
ISL,2017,Municipal,0.00041990068624803535,58000.0,,xx,Europe,Northern Europe,Republic of Iceland
ISL,2022,Municipal,0.00041990068624803535,58000.0,,Estimated,Europe,Northern Europe,Republic of Iceland
ISR,2007,Municipal,0.0035957869481835314,496678.5,,xx,Asia,Western Asia,State of Israel
ISR,2012,Municipal,0.0035957869481835314,496678.5,,Estimated,Asia,Western Asia,State of Israel
ISR,2017,Municipal,0.0028494532965461722,393589.0,,xx,Asia,Western Asia,State of Israel
ISR,2022,Municipal,0.0028494532965461722,393589.0,,Estimated,Asia,Western Asia,State of Israel
ITA,2007,Municipal,0.05889469107978909,8135000.0,,xx,Europe,Southern Europe,Italian Republic
ITA,2012,Municipal,0.08337200522124784,11516000.0,,xx,Europe,Southern Europe,Italian Republic
ITA,2017,Municipal,0.10223133776738805,14121000.0,,xx,Europe,Southern Europe,Italian Republic
ITA,2022,Municipal,0.10223133776738805,14121000.0,,Estimated,Europe,Southern Europe,Italian Republic
JAM,2007,Municipal,0.25061762866155207,34617286.75,,Estimated,America,Caribbean,Jamaica
JAM,2012,Municipal,0.25041328906035637,34589061.75,,Estimated,America,Caribbean,Jamaica
JAM,2017,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Jamaica
JAM,2022,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Jamaica
JOR,2007,Municipal,0.005186632823636643,716418.7,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2012,Municipal,0.005162741922522532,713118.7,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2017,Municipal,0.00471615061113649,651431.98,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JOR,2022,Municipal,0.00471615061113649,651431.98,,Estimated,Asia,Western Asia,Hashemite Kingdom of Jordan
JPN,2007,Municipal,0.07459752881206476,10304000.0,,xx,Asia,Eastern Asia,Japan
JPN,2012,Municipal,0.06607644074803136,9127000.0,,xx,Asia,Eastern Asia,Japan
JPN,2017,Municipal,0.06150097120132862,8495000.0,,xx,Asia,Eastern Asia,Japan
JPN,2022,Municipal,0.06150097120132862,8495000.0,,Estimated,Asia,Eastern Asia,Japan
KAZ,2007,Municipal,0.0001614445741953653,22300.0,,xx,Asia,Central Asia,Republic of Kazakhstan
KAZ,2012,Municipal,0.0009882145460837384,136500.0,,xx,Asia,Central Asia,Republic of Kazakhstan
KAZ,2017,Municipal,0.003205000582793194,442700.0,,xx,Asia,Central Asia,Republic of Kazakhstan
KAZ,2022,Municipal,0.003205000582793194,442700.0,,Estimated,Asia,Central Asia,Republic of Kazakhstan
KEN,2007,Municipal,9.654016313865626e-05,13334.89,,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2012,Municipal,9.664875814372041e-05,13349.89,,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2017,Municipal,9.664875814372041e-05,13349.89,,Estimated,Africa,Eastern Africa,Republic of Kenya
KEN,2022,Municipal,9.664875814372041e-05,13349.89,,Estimated,Africa,Eastern Africa,Republic of Kenya
KGZ,2007,Municipal,0.002366140367007679,326830.0,,Estimated,Asia,Central Asia,Kyrgyz Republic
KGZ,2012,Municipal,0.002779525352951866,383930.0,,Estimated,Asia,Central Asia,Kyrgyz Republic
KGZ,2017,Municipal,0.0038879183713065933,537030.0,,Estimated,Asia,Central Asia,Kyrgyz Republic
KGZ,2022,Municipal,0.0038879183713065933,537030.0,,Estimated,Asia,Central Asia,Kyrgyz Republic
KHM,2007,Municipal,0.023165069475464407,3199742.4,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2012,Municipal,0.028401310186669988,3923013.3333333335,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2017,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KHM,2022,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Kingdom of Cambodia
KIR,2007,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2012,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2017,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KIR,2022,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Republic of Kiribati
KNA,2007,Municipal,0.25061762866155207,34617286.75,,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2012,Municipal,0.25041328906035637,34589061.75,,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2017,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Saint Kitts and Nevis
KNA,2022,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Saint Kitts and Nevis
KOR,2007,Municipal,0.07555316485662926,10436000.0,,Estimated,Asia,Eastern Asia,Republic of Korea
KOR,2012,Municipal,0.07555316485662926,10436000.0,,xx,Asia,Eastern Asia,Republic of Korea
KOR,2017,Municipal,0.08563773864657322,11828961.0,,xx,Asia,Eastern Asia,Republic of Korea
KOR,2022,Municipal,0.08563773864657322,11828961.0,,Estimated,Asia,Eastern Asia,Republic of Korea
KWT,2007,Municipal,0.019170638227324097,2648000.0,,xx,Asia,Western Asia,State of Kuwait
KWT,2012,Municipal,0.018598704533986255,2569000.0,,xx,Asia,Western Asia,State of Kuwait
KWT,2017,Municipal,0.009714793318366529,1341884.0,,xx,Asia,Western Asia,State of Kuwait
KWT,2022,Municipal,0.009714793318366529,1341884.0,,Estimated,Asia,Western Asia,State of Kuwait
LAO,2007,Municipal,0.023165069475464407,3199742.4,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2012,Municipal,0.028401310186669988,3923013.3333333335,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2017,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LAO,2022,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Lao People's Democratic Republic
LBN,2007,Municipal,0.0011221483856628531,155000.0,,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2012,Municipal,0.0011221483856628531,155000.0,,xx,Asia,Western Asia,Lebanese Republic
LBN,2017,Municipal,0.0011221483856628531,155000.0,,Estimated,Asia,Western Asia,Lebanese Republic
LBN,2022,Municipal,0.0011221483856628531,155000.0,,Estimated,Asia,Western Asia,Lebanese Republic
LBR,2007,Municipal,0.00014859579418785056,20525.225000000002,,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2012,Municipal,0.0003233551657557959,44664.37,,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2017,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Liberia
LBR,2022,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Liberia
LBY,2007,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,State of Libya
LBY,2012,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,State of Libya
LBY,2017,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,State of Libya
LBY,2022,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,State of Libya
LCA,2007,Municipal,0.25061762866155207,34617286.75,,Estimated,America,Caribbean,Saint Lucia
LCA,2012,Municipal,0.25041328906035637,34589061.75,,Estimated,America,Caribbean,Saint Lucia
LCA,2017,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Saint Lucia
LCA,2022,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Saint Lucia
LIE,2007,Municipal,0.0,0.0,,xx,Europe,Western Europe,Principality of Liechtenstein
LIE,2012,Municipal,0.0,0.0,,xx,Europe,Western Europe,Principality of Liechtenstein
LIE,2017,Municipal,0.0,0.0,,xx,Europe,Western Europe,Principality of Liechtenstein
LIE,2022,Municipal,0.0,0.0,,Estimated,Europe,Western Europe,Principality of Liechtenstein
LKA,2007,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2012,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2017,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LKA,2022,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka
LSO,2007,Municipal,1.091799701580926e-05,1508.08,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2012,Municipal,1.091799701580926e-05,1508.08,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2017,Municipal,1.091799701580926e-05,1508.08,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LSO,2022,Municipal,1.091799701580926e-05,1508.08,,Estimated,Africa,Southern Africa,Kingdom of Lesotho
LTU,2007,Municipal,0.0007384460344362001,102000.0,,xx,Europe,Northern Europe,Republic of Lithuania
LTU,2012,Municipal,0.002258776105334259,312000.0,,xx,Europe,Northern Europe,Republic of Lithuania
LTU,2017,Municipal,0.004481353875647136,619000.0,,xx,Europe,Northern Europe,Republic of Lithuania
LTU,2022,Municipal,0.004481353875647136,619000.0,,Estimated,Europe,Northern Europe,Republic of Lithuania
LUX,2007,Municipal,0.0010859500506414706,150000.0,,xx,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2012,Municipal,0.0011873053887013413,164000.0,,xx,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2017,Municipal,0.001686842411996418,233000.0,,xx,Europe,Western Europe,Grand Duchy of Luxembourg
LUX,2022,Municipal,0.001686842411996418,233000.0,,Estimated,Europe,Western Europe,Grand Duchy of Luxembourg
LVA,2007,Municipal,0.00031130568118388827,43000.0,,xx,Europe,Northern Europe,Republic of Latvia
LVA,2012,Municipal,0.0006950080324105413,96000.0,,xx,Europe,Northern Europe,Republic of Latvia
LVA,2017,Municipal,0.0014334540668467413,198000.0,,xx,Europe,Northern Europe,Republic of Latvia
LVA,2022,Municipal,0.0014334540668467413,198000.0,,Estimated,Europe,Northern Europe,Republic of Latvia
MAC,2007,Municipal,8.687600405131765e-07,120.0,,xx,Asia,Eastern Asia,Macau SAR
MAC,2012,Municipal,6.6604936439343535e-06,920.0,,xx,Asia,Eastern Asia,Macau SAR
MAC,2017,Municipal,2.7103141363909823e-05,3743.7,,xx,Asia,Eastern Asia,Macau SAR
MAC,2022,Municipal,2.7103141363909823e-05,3743.7,,Estimated,Asia,Eastern Asia,Macau SAR
MAF,2007,Municipal,0.25061762866155207,34617286.75,,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2012,Municipal,0.25041328906035637,34589061.75,,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2017,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Saint-Martin (French part)
MAF,2022,Municipal,0.02552576814676832,3525820.75,,Estimated,America,Caribbean,Saint-Martin (French part)
MAR,2007,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2012,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2017,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MAR,2022,Municipal,0.01444313567353156,1995000.0,,Estimated,Africa,Northern Africa,Kingdom of Morocco
MCO,2007,Municipal,0.0,0.0,,xx,Europe,Western Europe,Principality of Monaco
MCO,2012,Municipal,0.0,0.0,,xx,Europe,Western Europe,Principality of Monaco
MCO,2017,Municipal,0.0,0.0,,Estimated,Europe,Western Europe,Principality of Monaco
MCO,2022,Municipal,0.0,0.0,,Estimated,Europe,Western Europe,Principality of Monaco
MDA,2007,Municipal,0.0026517090319913643,366275.0,,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2012,Municipal,0.004931299179962919,681150.0,,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2017,Municipal,0.009158450247922396,1265037.5,,Estimated,Europe,Eastern Europe,Republic of Moldova
MDA,2022,Municipal,0.009158450247922396,1265037.5,,Estimated,Europe,Eastern Europe,Republic of Moldova
MDG,2007,Municipal,0.0,0.0,,xx,Africa,Eastern Africa,Republic of Madagascar
MDG,2012,Municipal,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2017,Municipal,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDG,2022,Municipal,0.0,0.0,,Estimated,Africa,Eastern Africa,Republic of Madagascar
MDV,2007,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2012,Municipal,2.810489408729156e-05,3882.0699999999997,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2017,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Republic of Maldives
MDV,2022,Municipal,2.3368197156403593e-05,3227.7999999999997,,Estimated,Asia,Southern Asia,Republic of Maldives
MEX,2007,Municipal,0.008703527672541175,1202200.0,,xx,America,Central America,United Mexican States
MEX,2012,Municipal,0.015203300708980589,2100000.0,,xx,America,Central America,United Mexican States
MEX,2017,Municipal,0.015203300708980589,2100000.0,,Estimated,America,Central America,United Mexican States
MEX,2022,Municipal,0.015203300708980589,2100000.0,,Estimated,America,Central America,United Mexican States
MHL,2007,Municipal,5.791733603421177e-05,8000.0,,xx,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2012,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2017,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MHL,2022,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Republic of the Marshall Islands
MKD,2007,Municipal,0.0,0.0,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MKD,2012,Municipal,0.0,0.0,,xx,Europe,Southern Europe,Republic of North Macedonia
MKD,2017,Municipal,0.0,0.0,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MKD,2022,Municipal,0.0,0.0,,Estimated,Europe,Southern Europe,Republic of North Macedonia
MLI,2007,Municipal,0.00014859579418785056,20525.225000000002,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2012,Municipal,0.0003233551657557959,44664.37,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2017,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Mali
MLI,2022,Municipal,0.0003805880274730884,52569.825000000004,,Estimated,Africa,Western Africa,Republic of Mali
MLT,2007,Municipal,9.411567105559412e-05,13000.0,,xx,Europe,Southern Europe,Republic of Malta
MLT,2012,Municipal,0.0002751073461625059,38000.0,,xx,Europe,Southern Europe,Republic of Malta
MLT,2017,Municipal,0.000260628012153953,36000.0,,xx,Europe,Southern Europe,Republic of Malta
MLT,2022,Municipal,0.000260628012153953,36000.0,,Estimated,Europe,Southern Europe,Republic of Malta
MMR,2007,Municipal,0.023165069475464407,3199742.4,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2012,Municipal,0.028401310186669988,3923013.3333333335,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2017,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MMR,2022,Municipal,0.0331699123300458,4581690.333333333,,Estimated,Asia,South-eastern Asia,Republic of the Union of Myanmar
MNE,2007,Municipal,0.012031010258015808,1661818.1818181819,,Estimated,Europe,Southern Europe,Montenegro
MNE,2012,Municipal,0.013692184759724337,1891272.7272727273,,Estimated,Europe,Southern Europe,Montenegro
MNE,2017,Municipal,0.016823669814846832,2323818.1818181816,,Estimated,Europe,Southern Europe,Montenegro
MNE,2022,Municipal,0.016823669814846832,2323818.1818181816,,Estimated,Europe,Southern Europe,Montenegro
MNG,2007,Municipal,0.042625566594438925,5887780.0,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2012,Municipal,0.03932391645713864,5431730.0,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2017,Municipal,0.04010541081852399,5539676.175,,Estimated,Asia,Eastern Asia,Mongolia
MNG,2022,Municipal,0.04010541081852399,5539676.175,,Estimated,Asia,Eastern Asia,Mongolia
MNP,2007,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2012,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2017,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
MNP,2022,Municipal,5.791733603421177e-05,8000.0,,Estimated,Oceania,Micronesia,Northern Mariana Islands
